,CSCO.US
2826,-0.0330505673680744
2827,0.0332598386347252
2828,0.0107917630216919
2829,0.2087912087912063
2830,-0.0006593450066766
2831,-0.3300992282249079
2832,-0.0110265740434503
2833,0.3077937781686283
2834,0.0439512141522978
2835,-0.0769738288981827
2836,-0.0171571107425422
2837,0.1927552140504815
2838,-0.2641426370239873
2839,-0.0991517021042232
2840,-0.0330614943795472
2841,-0.0661667401852537
2842,-0.0993487139860949
2843,-0.1140497840569022
2844,-0.0075154730327126
2845,-0.088495575221237
2846,-0.0442673749446727
2847,-0.0886132033672998
2848,0.1658741568063758
2849,-0.1439645625692244
2850,0.0
2851,0.1450256211930829
2852,-0.0088956960302057
2853,-0.0975609756097625
2854,-0.0677966101694849
2855,0.1643782633919954
2856,-0.0793512551046157
2857,0.0212848297213676
2858,-0.1065375302663432
2859,-0.048449612403098
2860,-0.0096908615175938
2861,0.1161552608653611
2862,-0.0484214603912426
2863,-0.0484449181280993
2864,0.0387409200968583
2865,-0.0775419211010936
2866,-0.0193892389723664
2867,-0.0096955594337842
2868,0.1645532862259236
2869,-0.0290472501936494
2870,-0.0249868770471359
2871,0.0249806351665412
2872,-0.2329192546583801
2873,0.1453629227638254
2874,0.1064859632139394
2875,-0.2688688304205888
2876,0.6866297921037563
2877,-0.1432527934294773
2878,0.2191728606822984
2879,0.1712328767123352
2880,0.2183198860939627
2881,-0.0094930700588484
2882,0.1989578398863039
2883,-0.0473933649289072
2884,-0.0569044006069824
2885,0.0852838055529265
2886,0.2174735249621822
2887,-0.0567644276253569
2888,-0.075743230448777
2889,-0.1327265832385291
2890,-0.2756916056659438
2891,0.089282322100232
2892,-0.0418091980235757
2893,0.0448297608826179
2894,0.0501234099107697
2895,-0.2092846270928451
2896,-0.1238213163158488
2897,0.0761397163795548
2898,-0.0095183704549694
2899,-0.2289639381797454
2900,0.4122294744074236
2901,-0.1289878751397295
2902,-0.4058021067173313
2903,-0.5032974661575828
2904,-0.2348438723145133
2905,0.3985099194316971
2906,-0.1388045458488859
2907,-0.2696590118302038
2908,0.0608536903416564
2909,0.0347614495524394
2910,0.1388527293239701
2911,-0.3745644599303195
2912,0.0536297596411668
2913,0.1463965921933455
2914,-0.0784758630169844
2915,0.0871001390820592
2916,0.1128766171746074
2917,0.0694143167028184
2918,0.0260235947258857
2919,0.1472498917280222
2920,-0.0259920291110735
2921,0.1902455897613272
2922,0.1381692573402388
2923,-0.0864304235090702
2924,-0.138480180024231
2925,0.8211317768104455
2926,-0.1585414189456961
2927,-0.0099098206322516
2928,-0.4679410593389076
2929,-0.0839014785393525
2930,0.2851669468655402
2931,0.1955573185244043
2932,-0.03333121706559
2933,-0.0063492063492056
2934,0.2177786576915451
2935,-0.0495196593047411
2936,-0.0099049128367721
2937,-0.0099058940069251
2938,0.0297088532382661
2939,0.0297000297000308
2940,-0.3477051460361698
2941,0.0297944185122665
2942,0.0297855440826063
2943,0.0888804240865992
2944,-0.074651757492981
2945,-0.2132908873855926
2946,-0.2707269727457539
2947,-0.2686537307461414
2948,0.0321960720792094
2949,0.0077984403119265
2950,-0.2409838790094665
2951,0.0664341471516345
2952,-0.0498504486540397
2953,0.2899511225250553
2954,0.1241105411219639
2955,0.1899413659261739
2956,0.0495253817581529
2957,0.3372820006581084
2958,-0.1895656474078991
2959,0.2548503781650791
2960,0.1313628899835768
2961,0.0328299409061115
2962,0.1578266791005016
2963,-0.2403482832265544
2964,0.0246366100024645
2965,0.1230314960629967
2966,-0.0246123554024129
2967,-0.0082047915982976
2968,0.0164068908941839
2969,0.1310830738980801
2970,-0.0327815112276727
2971,0.3430251551780477
2972,-0.1718072486296275
2973,-0.2624887211877675
2974,0.1392529488859778
2975,0.7575757575757615
2976,0.1564945226916994
2977,0.3983373744371388
2978,0.0458743389334625
2979,0.1788491446345201
2980,0.2757194554540818
2981,0.0086154906521848
2982,0.0602720854141616
2983,0.0344293337923964
2984,0.0172117039586884
2985,0.1546657501288817
2986,0.0601116358952403
2987,-0.2610489483997871
2988,0.123140424800075
2989,-0.0172013417046617
2990,-0.0469817253135071
2991,-0.0649216462889632
2992,0.094623655913978
2993,-0.1982416824685433
2994,0.0602980446205593
2995,0.0
2996,0.1633986928104555
2997,0.0515729757607033
2998,0.1116167253369927
2999,-0.0085866391894256
3000,0.1596236242963939
3001,-0.3288946879546385
3002,-0.3211567732115582
3003,-0.033835222466593
3004,0.1520270270270327
3005,0.1115308751545971
3006,-0.0862957021025046
3007,-0.109890109890118
3008,0.0760199341160599
3009,0.1770657672849863
3010,0.0252887128045192
3011,0.0084288604180757
3012,-0.0505987518974551
3013,0.016863406408091
3014,-0.1435447099552372
3015,0.1096491228070137
3016,0.0
3017,-0.1097694840834209
3018,0.0
3019,-0.0662432954011623
3020,-0.0689946732053849
3021,-0.135466937600539
3022,-0.0254065040650416
3023,0.1522070015220757
3024,0.135112312109438
3025,-0.2996836873022996
3026,0.3153153153153102
3027,0.3053709358721065
3028,-0.1439107753192989
3029,0.1526717557251796
3030,-0.0179646097188502
3031,0.1614205004035573
3032,0.4197178067512045
3033,-0.0625502636046889
3034,0.2406846140132021
3035,0.0623608017817311
3036,0.0978996084015658
3037,-0.0445196331582202
3038,0.0622886634632436
3039,-0.0024916086181124
3040,0.0736261781966848
3041,0.0622056340531479
3042,0.1685592618878617
3043,0.0
3044,-0.0532575892064639
3045,-0.0088770528184561
3046,-0.0177572582793307
3047,-0.071079520213237
3048,-0.017773038300894
3049,-0.0266666666666676
3050,-0.113058224985872
3051,0.2349844910235924
3052,0.140792190726493
3053,0.2417643743059227
3054,-0.1671356218345429
3055,-0.2538787023977529
3056,0.3467016491754165
3057,0.2803214352457458
3058,-0.1216203573767381
3059,-0.0467989517034791
3060,-0.6500235515779536
3061,0.0753082933258009
3062,-0.0565131393048905
3063,0.056481219994354
3064,0.1316160571589739
3065,-0.0188058298072498
3066,-0.1412429378530993
3067,0.047058823529409
3068,0.1409774436090279
3069,-0.0470145745181113
3070,-0.0282167042889401
3071,0.140884756269377
3072,-0.0451034560523217
3073,0.1013798929878945
3074,-0.2729668674698854
3075,-0.1274117218784133
3076,0.1816860465116304
3077,-0.0743648532430541
3078,-0.1440276766205332
3079,0.1817520901490392
3080,0.0672030804439018
3081,-0.1218403346062923
3082,-0.218698742482239
3083,0.1094117796982084
3084,0.0634949513326669
3085,-0.1640091116173183
3086,0.1274001274001279
3087,0.027292576419215
3088,0.1181281235801866
3089,-0.1000545752228483
3090,-0.018195050946139
3091,0.2269220295906326
3092,0.1269150575650444
3093,0.2441671188279942
3094,-0.0995745451253728
3095,-0.0181077410592992
3096,-0.0478272999677571
3097,-0.0609081845372969
3098,-0.1725077174505154
3099,0.0363042294427357
3100,-0.0092174393953345
3101,-0.2453328304733146
3102,-0.3405865657521281
3103,0.0567322239031791
3104,0.0567000567000454
3105,0.068937512394594
3106,-0.0217247567771759
3107,0.216776625824684
3108,0.2618947795891387
3109,0.1994536134314979
3110,0.1579246120730817
3111,0.1591695501730181
3112,-0.0561429774492395
3113,0.0748013090229063
3114,0.0
3115,-0.0071066293630931
3116,0.0351467564030637
3117,0.1390846549487075
3118,0.0444126796334167
3119,-0.0528379387602584
3120,0.037327360955573
3121,-0.0653655803529677
3122,-0.0095256061367293
3123,-0.0091528906323084
3124,-0.0093405566971706
3125,-0.1919050942079543
3126,0.1219724690712672
3127,-0.1221214235868811
3128,0.2610057421263243
3129,0.5537290188613953
3130,0.1986011570676141
3131,0.241192178482213
3132,0.0258353427488814
3133,-0.155252716922552
3134,0.2923976608187164
3135,-0.1377884946606929
3136,-0.2071108042802978
3137,0.2410468319559238
3138,0.0144607184911303
3139,0.1316943178887632
3140,-0.2499138228197104
3141,-0.1035196687370639
3142,0.0948030681720239
3143,0.0857662473650087
3144,-0.0770422663869914
3145,-0.069161779924116
3146,0.1807695618490212
3147,-0.1983784716232568
3148,0.0775661466862047
3149,0.1119146005509602
3150,-0.2318817419097072
3151,-0.0479654648652988
3152,-0.0800064005120477
3153,-0.3693889022725398
3154,0.1923539312334654
3155,0.1200768491834819
3156,-0.0902190094497605
3157,0.0020831664129485
3158,-0.0480961923847713
3159,-0.0481193359531656
3160,-0.0850831567456451
3161,-0.0272982737856331
3162,0.0321053054017226
3163,-0.1849469282727597
3164,0.0642880102860802
3165,-0.1448575567358704
3166,0.2264296381943412
3167,0.118694362017801
3168,-0.0328923617517965
3169,0.0163632775965835
3170,0.0886359993588757
3171,0.0080134626172009
3172,0.0320435792677978
3173,-0.0399101780570993
3174,-0.2250602409638502
3175,-0.3498662276188404
3176,-0.1958964841736384
3177,0.0
3178,-0.0206249355470723
3179,0.1338825952626111
3180,0.0592851202582277
3181,-0.1005563568926436
3182,0.4614911291149655
3183,0.3169086076466858
3184,-0.1330740096222699
3185,-0.0655563067215628
3186,0.116635972989554
3187,0.1634320735444441
3188,-0.1292782509798185
3189,0.067865903515946
3190,0.0919023792504885
3191,0.1732925586136467
3192,-0.0714067122309427
3193,0.0407871928214459
3194,0.1323828920570363
3195,0.0
3196,-0.193857769615343
3197,-0.1635155850792139
3198,0.0204352712782366
3199,0.051062091503265
3200,0.1652547034877303
3201,-0.7761392615589343
3202,-0.199977780246631
3203,0.2924430068458202
3204,-0.0709455714444154
3205,0.0
3206,0.5950413223140565
3207,0.1210653753026628
3208,-0.1985002205557924
3209,-0.1420187871198079
3210,-0.045740802121308
3211,0.2974223397224014
3212,0.0770500825536523
3213,0.0719350077104769
3214,0.0270508027270644
3215,0.054951093526758
3216,0.0109890109890166
3217,-0.0195642664169409
3218,0.0964093554408556
3219,0.1096852034660617
3220,-0.1207994728750268
3221,0.120653723812657
3222,-0.1868131868131886
3223,0.0329561682961673
3224,-0.2091589608102132
3225,0.1682905225863701
3226,0.0
3227,-0.3466358545907035
3228,0.1331439730161472
3229,-0.0621724842348282
3230,-0.1512186443693308
3231,-0.0801210718418974
3232,-0.1337136744517663
3233,0.0267355850637081
3234,-0.035660158687699
3235,0.1925499882548004
3236,-0.0299057967402616
3237,-0.118160545071205
3238,0.0176407697790354
3239,-0.0802496656263836
3240,0.0931810366791122
3241,-0.0772056201412078
3242,-0.090303283398835
3243,-0.1311651179413857
3244,0.1249330715688029
3245,-0.0267785414621093
3246,-0.0535857819058696
3247,-0.1789388923682588
3248,0.1552564769107355
3249,-0.0033946757191336
3250,-0.3892771830487461
3251,-0.0796883300867747
3252,-0.1329905133433739
3253,0.5115991884978374
3254,0.0528960592435883
3255,0.3163722646981276
3256,0.1053463260468706
3257,-0.0263435194942054
3258,0.043886597033276
3259,-0.0087780898876449
3260,-0.1230444717876608
3261,-0.1055780397677323
3262,0.0615492833904927
3263,0.00879198171267
3264,0.158005617977534
3265,-0.0263412064272553
3266,0.0438827453045437
3267,-0.0439020107120881
3268,-0.2023579095548161
3269,0.0087973959707971
3270,0.0527565286204187
3271,0.1043489259438774
3272,0.0361752568267657
3273,-0.0439212930428646
3274,-0.1759943681802207
3275,0.036603221083461
3276,-0.1892300244972222
3277,0.7160008811198296
3278,-0.0183903860160257
3279,-0.0091049804242967
3280,-0.145892222120905
3281,-0.0638686131386928
3282,0.1002643332421834
3283,-0.1277722004198234
3284,-0.0547895169390814
3285,-0.0182665083569369
3286,-0.0182698456198008
3287,0.0821467688937599
3288,-0.0730727073438055
3289,-0.1005760263326318
3290,0.0365597294579947
3291,-0.0823271130625717
3292,0.0913909705721152
3293,-0.0548646671543546
3294,0.1278538812785393
3295,-0.1005576378096713
3296,-0.0823421774931412
3297,-0.0437519793651708
3298,0.2536291427006292
3299,0.009129085265661
3300,0.4248395552743368
3301,-0.4266521423384158
3302,-0.0090785292782486
3303,0.1812415043044754
3304,0.0090612540775689
3305,0.1357343226857349
3306,0.0271394970146563
3307,0.0361729064930295
3308,0.0813228517213367
3309,0.1263423878711312
3310,-0.1446000903750534
3311,-0.0271198698246258
3312,-0.1357834706255143
3313,0.0633254930342024
3314,-0.0814848347668659
3315,-0.0724834647096115
3316,-0.044778581697349
3317,-0.127609366491189
3318,0.0163342347410901
3319,0.0379173401983758
3320,-0.0165121899881759
3321,0.0076204300099871
3322,0.0272084164701624
3323,0.0
3324,0.054387237128343
3325,0.2120686331212636
3326,-0.3288201160541481
3327,0.3181336161187682
3328,-0.377395006773757
3329,-0.1259567871330391
3330,0.2994590417310686
3331,0.1446898813543027
3332,0.1937014302328268
3333,0.0911836561952871
3334,0.0521052641698522
3335,-0.2113663863862391
3336,-0.0779020439645164
3337,-0.0675349734683967
3338,0.1637449431708606
3339,-0.00963298333493
3340,-0.048188126445641
3341,-0.1447736704951314
3342,-0.0096525096525145
3343,-0.0869481209544867
3344,-0.087023786501647
3345,0.0096683747462101
3346,0.1351742782658939
3347,0.02895752895753
3348,0.2983350976806874
3349,-0.0674114021571583
3350,0.0638802701222788
3351,0.1639941690962161
3352,0.3196745132228909
3353,0.1251700680272156
3354,0.1177749592317407
3355,0.432978531481151
3356,0.2250022500225002
3357,-0.6795940558173251
3358,-0.1724607424888787
3359,-0.3643982873280547
3360,0.2000181834712236
3361,-0.1584468565600571
3362,0.094614264919941
3363,0.4798551380715266
3364,-0.1176575096854456
3365,0.1139018162722037
3366,0.2294489611562826
3367,0.0361206429474372
3368,-0.054210336104073
3369,-0.1085383502170808
3370,0.2886002886002824
3371,-0.1354646437279792
3372,-0.2081447963800941
3373,0.2077124537162503
3374,-0.117540687160949
3375,0.3305785123967026
3376,0.320846340617404
3377,-0.3742710418661263
3378,-0.1220043572984754
3379,-0.1488923837967324
3380,-0.2532155044185847
3381,-0.043767507002811
3382,0.0262536098713583
3383,0.0
3384,-0.0963559915907493
3385,-0.114005086380773
3386,0.0876193814071622
3387,-0.193134931085944
3388,-0.1054574215660342
3389,-0.0879584835957503
3390,0.0791000175777846
3391,-0.0615601090493425
3392,-0.2291758483913538
3393,0.1935427113574372
3394,-0.3116925292630934
3395,-0.1208694115568066
3396,0.5271585993295714
3397,-0.1406442527723903
3398,0.0791487116348511
3399,0.4813583056187742
3400,-0.1632442649712155
3401,-0.042977479800582
3402,-0.241254523522317
3403,0.1891984864121077
3404,-0.0430181536608424
3405,-0.3280103582218469
3406,-0.1296456352636054
3407,0.1467161474065778
3408,-0.1555882098712134
3409,0.1293165216100157
3410,0.2928214839042951
3411,-0.1817724016376814
3412,0.1642561983471039
3413,-0.0623666954954722
3414,-0.1532223276680167
3415,-0.17163390988269
3416,-0.018497709395799
3417,0.0086430423509119
3418,-0.0172890733056673
3419,-0.0467022987909311
3420,0.0293965070032784
3421,0.3016981294716046
3422,0.1635111876075712
3423,-0.0861326442721865
3424,0.1032524522457447
3425,-0.1284403669724775
3426,0.2105648631328426
3427,-0.3583241455347303
3428,-0.2117668722953724
3429,-0.3900617443709071
3430,0.0572748267898361
3431,0.027705947543407
3432,-0.1479837217905998
3433,0.2767017155506338
3434,0.1197604790419119
3435,-0.1383763837638297
3436,-0.1145221471055537
3437,0.0867398726584924
3438,0.1566242859775213
3439,-0.3235049450041672
3440,0.0184825801681878
3441,-0.1202812731310098
3442,-0.1204261232051833
3443,0.1849283402681487
3444,0.1252244065692914
3445,0.0778813324720884
3446,0.0
3447,-0.2126872572591122
3448,0.3332669748648828
3449,-0.056805606787162
3450,0.064444853618125
3451,-0.3325327914280431
3452,-0.1850823616509373
3453,-0.1297257227575987
3454,-0.0370782350760161
3455,-0.0742115027829297
3456,-0.1207392959970237
3457,-0.0466456915920711
3458,0.083743385015315
3459,-0.0267456157620733
3460,-0.0104021547320537
3461,0.0185718265391364
3462,0.1390949554896195
3463,-0.0463864922534531
3464,-0.0185580402709568
3465,-0.0464166357222402
3466,0.0
3467,-0.0044561955972815
3468,-0.0234005014393148
3469,-0.0557465390690349
3470,0.0835499443000403
3471,0.0371195248700874
3472,0.0463778870234645
3473,-0.130026934150646
3474,0.1761542740589632
3475,0.616053632904505
3476,0.1266739051755343
3477,-0.1268345714803411
3478,0.316084168698644
3479,0.063176895306853
3480,-0.0361141206211556
3481,0.0541418516513157
3482,-0.1717436500045175
3483,-0.0361696355909142
3484,-0.0542839048222222
3485,-0.0816734546784726
3486,0.0210025076269778
3487,-0.0661291783675996
3488,-0.0543823076225888
3489,-0.0507825960788557
3490,-0.0853149391904103
3491,0.0181488203266751
3492,0.0906618313689885
3493,0.0724768979887645
3494,-0.0816030465137267
3495,0.0
3496,-0.0272084164701624
3497,0.0272010155045798
3498,-0.1089225742035078
3499,0.2083333333333369
3500,-0.0841121495327134
3501,-0.2529747962147437
3502,0.0655430711610423
3503,0.0561482313307152
3504,-0.1030444964871189
3505,0.0655307994757472
3506,0.1028710371271052
3507,0.2109074620179916
3508,0.0037327360955493
3509,0.0
3510,0.0279876854184169
3511,0.1118255521386679
3512,-0.1119507416736678
3513,-0.0093300988990398
3514,0.0745851202685048
3515,0.2139733928737462
3516,-0.1584047707789803
3517,0.0093170595360152
3518,0.0091298847212296
3519,0.1490232558139564
3520,-0.1117526541255397
3521,-0.1492258906920318
3522,-0.0373203955961858
3523,0.0093292284727968
3524,-0.3651685393258432
3525,0.2710551790900302
3526,0.1642988305789134
3527,-0.3102278235579187
3528,-0.1067546583850926
3529,0.0872684960729072
3530,-0.1164935443160764
3531,-0.068000777151746
3532,-0.0875060768108929
3533,-0.0389067211360685
3534,-0.048657065005836
3535,0.1069310780596864
3536,0.0097200622083892
3537,-0.1362663032898584
3538,-0.0097342548427829
3539,0.0097333073778381
3540,0.0875230963726572
3541,-0.1070872274143296
3542,0.1166861143523964
3543,0.0874380647041711
3544,0.0194269062651734
3545,0.1551740859276467
3546,0.1549336690229462
3547,-0.0484402247626401
3548,0.0580945003872988
3549,0.0580607702728878
3550,-0.1256281407035181
3551,0.28632784538297
3552,0.0178922884236858
3553,0.0625838176128683
3554,0.0625446747676978
3555,-0.1342041692761972
3556,0.098319628173042
3557,0.0446707763781036
3558,0.0
3559,0.20506419400855
3560,-0.0089166295140355
3561,0.0178300793438495
3562,0.0445553377294574
3563,-0.0891901534070587
3564,0.1602849510240361
3565,0.0711870439579981
3566,0.0533617929562453
3567,-0.097925754473426
3568,0.0
3569,0.0178015131286123
3570,0.0978125555753151
3571,-0.0428780608441411
3572,0.0339706536238357
3573,0.2129736445114871
3574,0.0975177304964534
3575,-0.3460207612456797
3576,-0.6384797669644517
3577,-0.0006964649182022
3578,-0.2494327107697632
3579,0.1396197670912227
3580,0.0693260221669078
3581,-0.017247386759585
3582,-0.0087115602404311
3583,-0.0871915598570132
3584,0.2088227616810311
3585,-0.2354788069073872
3586,0.1062884424387098
3587,-0.1413365904728598
3588,-0.0785820309089351
3589,-0.0174657235175932
3590,-0.104904274849204
3591,0.2267771478412604
3592,0.0697289287893299
3593,-0.0348766239428077
3594,0.0174352715543509
3595,0.1566715989207127
3596,0.1824500434404811
3597,-0.2700583674536005
3598,0.0609437576179637
3599,-0.1744287458573197
3600,0.4032619410341453
3601,-0.0807174887892407
3602,0.1254030813328561
3603,-0.0326154353443799
3604,-0.0839386602098421
3605,0.1879699248120244
3606,0.0804936946605879
3607,-0.1253693919584495
3608,-0.3234210762734699
3609,-0.0359485935112844
3610,-0.11696958790714
3611,0.1078554736652925
3612,-0.1620453727043633
3613,0.0719683339330679
3614,0.0089952325267654
3615,-0.0630063006300696
3616,0.0539762504498041
3617,-0.0359971202303744
3618,0.0233926547064188
3619,-0.0053985963649453
3620,-0.0102583853301443
3621,-0.115855855855861
3622,-0.1624255549539855
3623,-0.0180505415162418
3624,0.1081860800577033
3625,0.1346861811978142
3626,-0.369502523431877
3627,-0.0483290414259129
3628,-0.1683526011560749
3629,-0.153776571687021
3630,-0.0452488687782779
3631,0.0723458129860718
3632,-0.6737072104879779
3633,-0.1276207839562448
3634,-0.4118993135011468
3635,-0.1191348973606996
3636,0.1829491401390309
3637,0.009146620323795
3638,0.2099306316173822
3639,-0.3480490932405161
3640,0.0274700119036598
3641,0.0960526917623418
3642,0.3418725499133923
3643,-0.155222790357927
3644,0.164083865086606
3645,-0.2558947176019019
3646,0.227956597063919
3647,-0.127818862412125
3648,-0.2562929061784907
3649,-0.3766997427416359
3650,-0.1792879706309297
3651,-0.3426711213912374
3652,0.0256937307297029
3653,-0.1629921935317937
3654,0.1370684485565071
3655,-0.3416067379221341
3656,0.1267168153900809
3657,-0.0860972675717485
3658,-0.0601839910583726
3659,0.0773195876288689
3660,0.1458351205284271
3661,0.08571183680467
3662,0.0171394292570023
3663,0.0361511219697806
3664,-0.1993133047210351
3665,-0.0171703296703262
3666,-0.1978494623655948
3667,0.1288659793814481
3668,0.0171791788352482
3669,0.0343465567576782
3670,-0.051546391752567
3671,-0.2528715040686922
3672,0.0117120220461685
3673,-0.043077453260973
3674,-0.2504750388668095
3675,-0.1614639397201225
3676,-0.134734572891409
3677,-0.0449317038102059
3678,0.1166861143523879
3679,0.0807174887892407
3680,0.0716974368166322
3681,-0.1795654516071133
3682,0.1971326164874541
3683,0.0895255147717175
3684,0.0894454382826425
3685,0.098293271378786
3686,0.0
3687,-0.0379019483746863
3688,0.1182142857142893
3689,-0.0893655049150976
3690,0.0
3691,0.0684071493508457
3692,-0.1042374396567185
3693,-0.0447187192558779
3694,-0.0447387258410855
3695,-0.0537153088630279
3696,-0.0627071575741354
3697,0.0692881581703731
3698,-0.2129721001166305
3699,0.2237737200143215
3700,-0.2940119638688582
3701,0.6847716305689666
3702,-0.2926280247608386
3703,0.1348769248061195
3704,0.0112384805574343
3705,0.1234706476596693
3706,-0.1236232861317143
3707,0.2533461874761777
3708,0.2393200626258092
3709,-0.1343784994400946
3710,0.1788508830762313
3711,0.0915771369860041
3712,-0.0692892266428225
3713,-0.13428827215757
3714,0.2858858108243898
3715,-0.0069188706617641
3716,-0.0558284948637753
3717,0.1115324559446735
3718,-0.0334709360705133
3719,0.0891762345334949
3720,-0.0222990299921909
3721,-0.0484123212704009
3722,-0.0549123077232299
3723,-0.011162283981889
3724,-0.0529372347554122
3725,-0.3089951934081142
3726,0.0914703864623808
3727,-0.2981651376146684
3728,-0.2183657050913661
3729,-0.211225592157249
3730,0.1074551311550881
3731,0.1094061727146421
3732,-0.0980098930173543
3733,0.0689734452235752
3734,0.1606794445082068
3735,0.0917325994725355
3736,0.2288067726804746
3737,0.1827109740778766
3738,0.0490794745072151
3739,0.0764142335766506
3740,0.0686116512157422
3741,0.102242969372648
3742,0.2426070719507148
3743,0.0186236656824942
3744,-0.0227169468423398
3745,-0.0227221086116907
3746,-0.0224999488637405
3747,-0.2051924390799515
3748,0.1364566750056908
3749,0.0
3750,-0.2648254989123249
3751,0.0283661119515895
3752,-0.3034901365705685
3753,0.0189645363170832
3754,0.1231177194810206
3755,0.028403711418293
3756,0.0473171193337722
3757,0.1794823351596426
3758,0.0566465256797604
3759,0.179059466591271
3760,-0.094330723516644
3761,0.0377180575200302
3762,0.0753792518609236
3763,0.0376754262032648
3764,-0.0565450947130357
3765,-0.0188519181826713
3766,0.1599849425936398
3767,0.0940203083866061
3768,-0.0188075982696972
3769,0.0657832910440684
3770,0.1032669921141564
3771,0.065672201895119
3772,-0.0657153586181068
3773,-0.1127819548872089
3774,0.1126549004881621
3775,0.0360262991984204
3776,-0.1352813852813904
3777,0.0270489586150943
3778,-0.036078289889052
3779,0.296762589928056
3780,0.0179823772702715
3781,0.044935741889096
3782,0.2331211333273604
3783,0.1164248611857383
3784,-0.0089565606806904
3785,-0.0358390825194931
3786,-0.0179227529348472
3787,0.0
3788,-0.071742444623799
3789,0.1611603545527734
3790,-0.1434591589706775
3791,-0.1346740887053382
3792,0.3507139534051552
3793,-0.1630970517071441
3794,-0.3507194244604321
3795,-0.1080302484695755
3796,0.2155946819978395
3797,0.1435235019734578
3798,-0.296896086369769
3799,-0.1351351351351402
3800,-0.2277904328018211
3801,0.1240951396070367
3802,0.1342559124238309
3803,0.4216371863430652
3804,0.1950118033460042
3805,0.1434867274776943
3806,-0.0793906409306934
3807,0.1509627201966454
3808,0.0206839633750521
3809,0.0509671476819061
3810,0.0040935792209968
3811,0.0470540098199738
3812,0.0817661488143891
3813,0.2243524372832948
3814,-0.1941350771431467
3815,0.0341152605527492
3816,-0.0852586383152849
3817,0.2345741968383518
3818,-0.0510204081632624
3819,-0.1532958610117585
3820,-0.0818246906003869
3821,-0.1536570374923084
3822,-0.0307408545957589
3823,-0.2053598932128584
3824,0.2356074574882237
3825,0.1900968588757072
3826,-0.0996737948532071
3827,0.0181192244971879
3828,-0.0271862256456738
3829,-0.217963854327486
3830,0.2807462416228964
3831,-0.2178253766563758
3832,0.1540552786588015
3833,-0.217963854327486
3834,-0.300601202404808
3835,0.2181421559716369
3836,-0.0636653024101802
3837,-0.0363934127922902
3838,-0.1001821493624767
3839,-0.1642036124794678
3840,0.2184598580010876
3841,-0.1823819077147573
3842,0.2909619930896593
3843,-0.0090933891061245
3844,-0.0636942675159173
3845,0.1635174418604584
3846,0.1813565469713482
3847,-0.0635151075220101
3848,0.0897478900180436
3849,0.2450714414903244
3850,-0.0537730776124774
3851,-0.1256281407035181
3852,-0.0089742439199415
3853,-0.2248605864364094
3854,0.2512111968419047
3855,0.0269082428917401
3856,-0.1617105381367286
3857,0.0448994252873537
3858,0.0735808761508171
3859,-0.0017946877243317
3860,-0.1077973409989261
3861,-0.1621381359333013
3862,-0.0448285174183009
3863,0.1527952543591602
3864,0.0089871483778115
3865,0.1256619693025766
3866,-0.0808480057491945
3867,0.0089823048594315
3868,0.089742439199505
3869,0.0986193293885596
3870,-0.1346619983840611
3871,-0.0269396551724148
3872,0.0179565451607075
3873,-0.1528639510835371
3874,0.134698275862074
3875,-0.0181983621474031
3876,0.1272264631043262
3877,-0.0545553737043119
3878,0.0726876249318538
3879,0.0726348284002163
3880,-0.1454809965448232
3881,-0.6405563689604712
3882,0.1005576378096713
3883,-0.0640321990486712
3884,0.063991224060707
3885,0.2007116139038398
3886,-0.0091240875912455
3887,-0.1828153564899347
3888,-0.0548747027620287
3889,0.0217155266015157
3890,-0.0036917758093123
3891,-0.1483250362656831
3892,0.3465539661898578
3893,-0.1410743353228382
3894,-0.0542888165038125
3895,0.0
3896,-0.2831010452961573
3897,0.0761614623000687
3898,-0.0544306553450872
3899,0.1304631441617792
3900,0.1086012163336167
3901,0.0149847220985596
3902,0.0392923043525385
3903,0.141122607581603
3904,-0.1482790511877536
3905,0.0069467057418857
3906,0.1409061348363425
3907,-0.2717095967829583
3908,0.0
3909,0.1519262072707548
3910,0.1949528863857821
3911,0.0
3912,-0.021666125013537
3913,0.442191544434854
3914,0.151401166071094
3915,0.3334714206182456
3916,-0.1556369097906734
3917,-0.0728964307051826
3918,0.2694397601648844
3919,0.056179775280901
3920,0.0935453695042175
3921,0.0654389081050698
3922,-0.0093492894540062
3923,0.0280400037386682
3924,0.0132705071389743
3925,0.03344544095666
3926,0.0653533750350043
3927,-0.1271336960382856
3928,0.0056085249579362
3929,0.1196920497216763
3930,-0.1104776147303501
3931,0.0
3932,0.054741491247899
3933,0.0759824512274826
3934,-0.0466940605154997
3935,-0.0747663551401853
3936,-0.1591313301507083
3937,0.0654817586529536
3938,-0.0374321542204812
3939,-0.2958579881656817
3940,0.6612784717119717
3941,0.3243356350701007
3942,0.0
3943,-0.2082166963370206
3944,0.0823381521055881
3945,-0.0943692985215363
3946,0.2197112366603826
3947,0.020920502092046
3948,-0.1047120418848108
3949,-0.3678402522333098
3950,-0.1473529102199774
3951,0.2519685039370025
3952,0.1467659083761406
3953,0.0628601361969641
3954,-0.0628996750183481
3955,0.0523889354568285
3956,-0.4314427023045318
3957,0.0105218855218909
3958,0.0
3959,0.0105207785376022
3960,0.0294495046172677
3961,0.1176594180060875
3962,-0.1472908995265655
3963,0.0945974353584227
3964,0.2022802500919445
3965,0.3664345914254228
3966,0.3830998048910559
3967,-0.063738471372478
